id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path_x,poster_path_y,profit,ROI,year,imdb_url,poster_url
585378,After Yang,6.38,434.0,Released,2022-03-04,131465.0,96.0,0.0,tt8633464,en,After Yang,"When his young daughter's beloved companion — an android named Yang — malfunctions, Jake searches for a way to repair him. In the process, Jake discovers the life that has been passing in front of him, reconnecting with his wife and daughter across a distance he didn't know was there.",2.3762,The future has never looked so human.,"Science Fiction, Drama","A24, Cinereach, Per Capita Productions",United States of America,"普通话, English","Brett Dier, Jae Kim, Marcella Lewis, Mina Nishimura, JC Shuster, Toni Melaas, Ansley Kerns, Megan Williams, Clifton Collins Jr., Jodie Turner-Smith, Orlagh Cassidy, Jesse Kovarsky, Sarita Choudhury, Lily Ockwell, Nana Mensah, Deborah Hedwall, Adeline Kerns, An-Li Bogan, Lee Wong, Eve Lindley, Katie Honaker, Colin Farrell, Alberto Del Saz, Justin H. Min, Taylor Ortega, Maria Majoli, Haley Lu Richardson, Ava DeMary, Malea Emma Tjandrawidjaja, Ritchie Coster",Kogonada,Benjamin Loeb,"Alexander Weinstein, Kogonada","Caroline Kaplan, Andrew Goldman, Philipp Engelhorn, Paul S. Mezey, Theresa Park",Aska Matsumiya,6.6,24894.0,/qjEuDeKOhA7JqaaqhLSfoS9titb.jpg,https://image.tmdb.org/t/p/original//qjEuDeKOhA7JqaaqhLSfoS9titb.jpg,131465.0,0.0,2022,https://www.imdb.com/title/tt8633464/,https://image.tmdb.org/t/p/w500/qjEuDeKOhA7JqaaqhLSfoS9titb.jpg
588367,The Humans,6.1,190.0,Released,2021-11-24,0.0,108.0,0.0,tt10023286,en,The Humans,"Erik Blake has gathered three generations of his Pennsylvania family to celebrate Thanksgiving at his daughter’s apartment in lower Manhattan. As darkness falls outside and eerie things start to go bump in the night, the group’s deepest fears are laid bare.",1.1338,,Drama,"A24, IAC Films",United States of America,English,"Jayne Houdyshell, Beanie Feldstein, June Squibb, Steven Yeun, Amy Schumer, Richard Jenkins",Stephen Karam,Lol Crawley,Stephen Karam,Louise Lovegrove,Nico Muhly,6.1,11513.0,/gQsDWmkvzzJxlrc3HCqkfQRH11.jpg,https://image.tmdb.org/t/p/original//gQsDWmkvzzJxlrc3HCqkfQRH11.jpg,0.0,0.0,2021,https://www.imdb.com/title/tt10023286/,https://image.tmdb.org/t/p/w500/gQsDWmkvzzJxlrc3HCqkfQRH11.jpg
591538,The Tragedy of Macbeth,6.9,794.0,Released,2021-12-05,176248.0,105.0,0.0,tt10095582,en,The Tragedy of Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",4.2086,,"Drama, War","IAC Films, A24",United States of America,English,"Madison Randolph, Stephen Root, Brendan Gleeson, Moses Ingram, Scott Subiono, Sean Patrick Thomas, Denzel Washington, Olivia Washington, Jacob McCarthy, Frances McDormand, Richard Short, Matt Helm, Alex Hassell, Nancy Daly, Ralph Ineson, Ethan Hutchison, Harry Melling, James Udom, Corey Hawkins, Robert Gilbert, Kayden Alexander Koshelev, Tim Oakes, Edward Headington, Phil DiGennaro, Max Baker, Brian Thompson, T.K. Weaver, Lucas Barker, Susan James Berger, Ledger Fuller, Wayne T. Carr, Peter Janov, Bertie Carvel, Kathryn Hunter, Miles Anderson, Jefferson Mays",Joel Coen,Bruno Delbonnel,"Joel Coen, William Shakespeare","Joel Coen, Robert Graf, Frances McDormand",Carter Burwell,7.1,42269.0,/tDNJEhcLbX3jIk3BMCur9pCdaVD.jpg,https://image.tmdb.org/t/p/original//tDNJEhcLbX3jIk3BMCur9pCdaVD.jpg,176248.0,0.0,2021,https://www.imdb.com/title/tt10095582/,https://image.tmdb.org/t/p/w500/tDNJEhcLbX3jIk3BMCur9pCdaVD.jpg
591634,False Positive,5.6,177.0,Released,2021-06-18,0.0,93.0,0.0,tt10096842,en,False Positive,"After months of trying and failing to get pregnant, Lucy and Adrian finally find their dream fertility doctor in the illustrious Dr. Hindle. But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him.",9.216,Never underestimate a mother's intuition.,"Horror, Mystery, Thriller",A24,United States of America,English,"Lucy Walters, Zainab Jah, Gretchen Mol, Justin Theroux, Sophia Bush, Pierce Brosnan, Sullivan Jones, Taylor Ortega, Nils Lawton, Sabina Gadecki, Josh Hamilton, Kelly AuCoin, Ilana Glazer, Soojeong Son, Francesca Faridany",John Lee,,"John Lee, Ilana Glazer, Alissa Nutting","John Lee, Ilana Glazer, Jonathan Wang","Lucy Railton, Yair Elazar Glotman",4.6,7917.0,/3HSov8EW2fI3oQbUJxOvnf684ej.jpg,https://image.tmdb.org/t/p/original//3HSov8EW2fI3oQbUJxOvnf684ej.jpg,0.0,0.0,2021,https://www.imdb.com/title/tt10096842/,https://image.tmdb.org/t/p/w500/3HSov8EW2fI3oQbUJxOvnf684ej.jpg
593489,Anthony Jeselnik: Fire in the Maternity Ward,7.0,83.0,Released,2019-04-30,0.0,64.0,0.0,tt10050780,en,Anthony Jeselnik: Fire in the Maternity Ward,"Forging his own comedic boundaries, Anthony Jeselnik revels in getting away with saying things others can't in this stand-up special shot in New York.",5.416,,"Comedy, Documentary",A24,United States of America,English,Anthony Jeselnik,Marcus Raboy,Jay Lafayette,Anthony Jeselnik,"Jeanie Igoe, Christie Smith, Ravi Nandan, Anthony Jeselnik, Inman Young, Marcus Raboy",,7.2,4550.0,/eo28E6qGhcOfswKrk6EcQpOcGC8.jpg,https://image.tmdb.org/t/p/original//eo28E6qGhcOfswKrk6EcQpOcGC8.jpg,0.0,0.0,2019,https://www.imdb.com/title/tt10050780/,https://image.tmdb.org/t/p/w500/10EkzjVA0AWUArKnE53Nzf2pigj.jpg
595586,Causeway,6.5,487.0,Released,2022-10-28,0.0,96.0,0.0,tt10192406,en,Causeway,"A US soldier suffers a traumatic brain injury while fighting in Afghanistan and struggles to adjust to life back home in New Orleans. When she meets local mechanic James, the pair begin to forge an unexpected bond.",2.7736,Begin again.,Drama,"Excellent Cadaver, IAC Films, A24, IPR.VC","Finland, United States of America",English,"Stephen McKinley Henderson, Han Soto, Suzette Stuebben, Jennifer Lawrence, Linda Emond, Neal Huff, Frederick Weller, Natalie Pilie, Sean Carvajal, Russell Harvard, Danny Wolohan, Brian Tyree Henry, Jayne Houdyshell, Will Pullen",Lila Neugebauer,Diego García,"Ottessa Moshfegh, Elizabeth Sanders, Luke Goebel","Joshua Bachove, Jennifer Lawrence, Justine Ciarrocchi, Lila Neugebauer, Sophia Lin, Christopher Surgent, Jacob Jaffke, Kirk Michael Fellows",Alex Somers,6.6,25290.0,/bUzKIqFIS05Ss31zRTfZfHJIgDP.jpg,https://image.tmdb.org/t/p/original//bUzKIqFIS05Ss31zRTfZfHJIgDP.jpg,0.0,0.0,2022,https://www.imdb.com/title/tt10192406/,https://image.tmdb.org/t/p/w500/bUzKIqFIS05Ss31zRTfZfHJIgDP.jpg
600852,Sour Hearts,0.0,0.0,Planned,,0.0,0.0,0.0,tt10310044,en,Sour Hearts,"The movie unfolds from the perspective of a girl growing up in the outer boroughs of New York in the ’90s. With parents newly arrived from Shanghai, the family works through the unique trials of ascending to the middle class. A coming-of-age tale told with insight and humor, the story offers a sweeping perspective on the humility and heartache of the immigrant experience, as told from the point of view of children and parents.",2.116,,Drama,A24,United States of America,English,,Cathy Yan,,"Jenny Zhang, Cathy Yan",,,,,,https://image.tmdb.org/t/p/original//goEtwgjiwgqteRgGS1mxKtDKnIK.jpg,0.0,0.0,,https://www.imdb.com/title/tt10310044/,https://image.tmdb.org/t/p/w500/goEtwgjiwgqteRgGS1mxKtDKnIK.jpg
605603,Jonty,0.0,0.0,Rumored,,0.0,0.0,0.0,tt10145062,en,Jonty,A coddled kid takes off for NYC where he joins forces with an old friend to produce a terrible Broadway play.,0.1459,,Comedy,"A24, Broadway Video",United States of America,English,Michael Cera,Eric Wareheim,,"Jesse Armstrong, Sam Bain","Noah Sacco, Sammy Perlmutter, Jesse Armstrong, Sam Bain, Erin David",,,,/v4z5JIeg71bynnKgWTck2IkVTcL.jpg,https://image.tmdb.org/t/p/original//v4z5JIeg71bynnKgWTck2IkVTcL.jpg,0.0,0.0,,https://www.imdb.com/title/tt10145062/,https://image.tmdb.org/t/p/w500/v4z5JIeg71bynnKgWTck2IkVTcL.jpg
612392,My Favorite Shapes by Julio Torres,7.0,16.0,Released,2019-08-10,0.0,57.0,0.0,tt10624458,en,My Favorite Shapes by Julio Torres,"In this multimedia comedy show, Torres explores his favorite shapes, which include a plexiglass square, a triangle, an oval that wishes he were a circle, a self-conscious cactus and a Ferrero Rocher chocolate that Julio is mad at because she left her little skirt at home. The objects are presented via an industrial conveyer belt and serve as a jumping-off point for fantastical stories, anecdotes and jokes.",2.094,,"Comedy, TV Movie",A24,United States of America,English,"Emma Stone, Ryan Gosling, Julio Torres, Lin-Manuel Miranda",Dave McCary,Jason Vandermer,Julio Torres,"Ravi Nandan, Inman Young, Scott Rudin, Eli Bush, Dave McCary, Fred Armisen, Julio Torres, Olivia Gerke, Alice Mathias, Lorne Michaels",,7.0,801.0,/v1Bx5clsiLnAmHPOqRIMOnFmKrY.jpg,https://image.tmdb.org/t/p/original//v1Bx5clsiLnAmHPOqRIMOnFmKrY.jpg,0.0,0.0,2019,https://www.imdb.com/title/tt10624458/,https://image.tmdb.org/t/p/w500/v1Bx5clsiLnAmHPOqRIMOnFmKrY.jpg
612413,Ramy Youssef: Feelings,5.8,16.0,Released,2019-06-29,0.0,54.0,0.0,tt10432620,en,Ramy Youssef: Feelings,"In his first HBO stand-up comedy special, Ramy Youssef shares candid anecdotes about his life as an Egyptian-American comedian, writer, actor and director.",1.215,Feeling yourself?,Comedy,"HBO, A24",United States of America,English,Ramy Youssef,Christopher Storer,Andrew Wehde,Ramy Youssef,"Ravi Nandan, Ramy Youssef, Inman Young, Christopher Storer, Emily Cohen",,7.0,1044.0,/6KeiYGcYT9ordNslVvLJ9pMebXM.jpg,https://image.tmdb.org/t/p/original//6KeiYGcYT9ordNslVvLJ9pMebXM.jpg,0.0,0.0,2019,https://www.imdb.com/title/tt10432620/,https://image.tmdb.org/t/p/w500/6KeiYGcYT9ordNslVvLJ9pMebXM.jpg
612701,"Frankenstein's Monster's Monster, Frankenstein",5.8,70.0,Released,2019-07-16,0.0,32.0,0.0,tt10516390,en,"Frankenstein's Monster's Monster, Frankenstein","When actor David Harbour finds lost footage of his father's disastrous televised stage play of a literary classic, he uncovers shocking family secrets.",6.829,,Comedy,"A24, Levenstein Harbour Longino Televised Theatricals",United States of America,English,"Bridey Elliott, Alex Ozerov-Meyer, Kate Berlant, Michael Lerner, Lidia Porto, O-Lan Jones, Marion Van Cuyck, Heather Lawless, David Harbour, Mary Woronov, Randolph Thompson, Alfred Molina, Graham Wagner, Marc Vietor",Daniel Gray Longino,Carl Herse,John Levenstein,"Daniel Gray Longino, Erin Owens, John Levenstein, Ravi Nandan, David Harbour, Nathan Reinhart, Inman Young",Michael Penn,5.8,2535.0,/aVrXQAk0lIRw123EghPfNlludjU.jpg,https://image.tmdb.org/t/p/original//aVrXQAk0lIRw123EghPfNlludjU.jpg,0.0,0.0,2019,https://www.imdb.com/title/tt10516390/,https://image.tmdb.org/t/p/w500/aVrXQAk0lIRw123EghPfNlludjU.jpg
615897,Notes from a Young Black Chef,0.0,0.0,Rumored,,0.0,0.0,0.0,tt10644644,en,Notes from a Young Black Chef,Based on Kwame Onwuachi's memoir which tells his unprecedented journey from childhood in the Bronx with a mostly single mother to opening a fine-dining restaurant in Washington D.C. at the age of 26.,0.823,,Drama,"A24, Made With Love Media",United States of America,English,LaKeith Stanfield,Phillip Youmans,,"Kwame Onwuachi, Joshua David Stein, Randy McKinnon","Colin Stark, LaKeith Stanfield, Stephen ""Dr"" Love",,,,/fRi44YojL4CoeR6qWuIVMJn5AmP.jpg,https://image.tmdb.org/t/p/original//fRi44YojL4CoeR6qWuIVMJn5AmP.jpg,0.0,0.0,,https://www.imdb.com/title/tt10644644/,https://image.tmdb.org/t/p/w500/fRi44YojL4CoeR6qWuIVMJn5AmP.jpg
632617,C'mon C'mon,7.2,693.0,Released,2021-11-19,4300000.0,109.0,8300000.0,tt10986222,en,C'mon C'mon,Johnny and his young nephew forge a tenuous but transformational relationship when they embark on a cross-country trip to see life away from Los Angeles.,1.231,,Drama,"A24, Be Funny When You Can",United States of America,English,"Nancy Gell, Joaquin Phoenix, Faith Steptore, Adilem Hernandez, Artrial Clark, Jenny Eliscu, Callan Farris, Louie Nathan, Joye Pyronneau, Evan Ortiz, Scoot McNairy, Todd D'Amour, Gaby Hoffmann, Chrisette Thompson, Beth Bartley, Tobias Cen, Keisuke Hoashi, Mary Passeri, Gita Reddy, Roselin Garcia, Joseph Bishop, Khadija Emma Neumann, Ethan Clubb, Rayne King, London Hicks, Na'kyah Adjuman, Woody Norman, Tallulah Smith, Robin Hand, Maximilla Lukacs, Brey'on Shaw, Deborah Strang, Leslie Feist, Sunni Patterson, Sophie Suzuki Shih, Brandon Rush, Devante Bryant, Cooper Jack Rubin, Malik Pyronneau, Elaine Kagan, Tamar Tanis, Eleanor Halm Simmons, Jaboukie Young-White, May Maczka, Ambar Perez, Mya Gonzales, Elvies Yuan, Kate Adams, Jayce Garrett, Steven Stewart, Molly Webster, Mahfuzul Islam, Dora Dulge",Mike Mills,Robbie Ryan,Mike Mills,"Chelsea Barnard, Lila Yacoub, Andrea Longacre-White","Bryce Dessner, Aaron Dessner",7.3,41312.0,/1oOyJsdcJnnE7cl9bZdUQvBjKNH.jpg,,-4000000.0,-48.19277108433735,2021,https://www.imdb.com/title/tt10986222/,https://image.tmdb.org/t/p/w500/1oOyJsdcJnnE7cl9bZdUQvBjKNH.jpg
640265,The Sky Is Everywhere,5.8,79.0,Released,2022-02-11,0.0,103.0,0.0,tt2201261,en,The Sky Is Everywhere,"Lennie is a teen musical prodigy grieving the death of her sister when she finds herself caught between a new guy at school and her sister's devastated boyfriend. Through her vivid imagination and conflicted heart, Lennie navigates first love and first loss.",6.856,Live fearlessly. Love endlessly.,"Drama, Romance, Music","Di Novi Pictures, A24, Alice the Who",United States of America,English,"Sol Landerman, Pico Alexander, Julia Schlaepfer, Lukas Stoiber, Havana Rose Liu, Ji-young Yoo, Destiny Ekwueme, Jacques Colimon, Jason Segel, Augie Isaac, Tyler Lofton, Madisyn Wood, Grace Kaufman, Rae Robison, Cherry Jones",Josephine Decker,Ava Berkofsky,Jandy Nelson,"Margaret French-Isaac, Jandy Nelson, Josephine Decker, Denise Di Novi, Allison Rose Carter, Joshua Bachove",Caroline Shaw,5.6,2057.0,/qMVUlq6rdqFo1xZ5ozQcKFCDbgj.jpg,https://image.tmdb.org/t/p/original//qMVUlq6rdqFo1xZ5ozQcKFCDbgj.jpg,0.0,0.0,2022,https://www.imdb.com/title/tt2201261/,https://image.tmdb.org/t/p/w500/qMVUlq6rdqFo1xZ5ozQcKFCDbgj.jpg
648878,Eddington,0.0,0.0,Released,2025-07-16,0.0,148.0,0.0,tt31176520,en,Eddington,"In May of 2020, a standoff between a small-town sheriff and mayor sparks a powder keg as neighbor is pitted against neighbor in Eddington, New Mexico.",3.899,Hindsight is 2020.,"Western, Drama, Comedy","A24, Square Peg, Access Entertainment, IPR.VC","United States of America, Finland",English,"Pedro Pascal, Christine Hughes, Bendicion Garcia, Kristin K. Berg, Mack MacReady, Steven Foldy II, Gabe Kessler, Robyn Casper, Mickey Bond, Ophelia Benally, David Midthunder, Cameron Mann, Eddie Garcia, Micheal Ward, Sterlin English, Vic Browder, King Orba, Sam Quinn, Ralph Alderman, Auburn Ashley, Keith Jardine, Emery Jean-Luc Barrera, Matt Gomez Hidaka, Elise Falanga, Blane Aranyosi, Rachel de la Torre, Emma Stone, Jean Dumont, Justice McLean-Davis, Kaleb Naquin, Abby Townsend, David Pinter, Jason Potter, Amélie Hoeferle, Kendra Rainey-King, Manny Rubio, Joaquin Phoenix, Gigi Bella, Giancarlo Beltran, Clifton Collins Jr., Thom Rivera, William Belleau, Guia Peel, William Sterchi, Austin Butler, Bill Capskas, Deirdre O'Connell, Diane Villegas, Dan Davidson, Luke Grimes, Amadeo Arzola, James Louis Cady, Robyn Reede, Marcela Salmon, Sam Toledo, Landall Goolsby",Ari Aster,Darius Khondji,Ari Aster,"Danny Cohen, Ari Aster, Timo Argillander, Ann Ruark, Alejandro de Leon, Andrea Scarso, Len Blavatnik, Lars Knudsen, Harrison Huffman","Bobby Krlic, Daniel Pemberton",5.8,512.0,/xxXKlECD5PIrszc1i8nKbaI3jpp.jpg,https://image.tmdb.org/t/p/original//oAZpCZI8k2yT58o8miopeH6lvia.jpg,0.0,0.0,2025,https://www.imdb.com/title/tt31176520/,https://image.tmdb.org/t/p/w500/xxXKlECD5PIrszc1i8nKbaI3jpp.jpg
650073,John Mulaney & The Sack Lunch Bunch,7.105,100.0,Released,2019-12-24,0.0,70.0,0.0,tt11318624,en,John Mulaney & The Sack Lunch Bunch,"John Mulaney and his kid pals tackle existential topics for all ages with catchy songs, comedy sketches and special guests in a nostalgic variety special.",0.7063,A children's musical comedy special from a man with neither children nor musical ability,"Comedy, Family","A Petunia Picture, 3 Arts Entertainment, A24",United States of America,English,"Jonah Mussolino, Annaleigh Ashford, Natasha Lyonne, Ava Briglia, Lexi Perkel, Erin Quill, Richard Kind, John Mulaney, Linder Sutton, Suri Marrero, Oriah Elgrabli, Dorothy Stanley, Isabella Iannelli, Jake Ryan Flynn, André De Shields, Alexander Bello, Orson Hong, Cordelia Comando, Jacob Laval, David Byrne, Zell Steele Morrow, Jake Gyllenhaal, Tyler Bourke, Shereen Pimentel, Mary Stout, Camille De La Cruz, Phyllis Bash",Rhys Thomas,Laura Merians,"Marika Sawyer, John Mulaney","Kerri Hundley, Inman Young, John Mulaney, David Miner, Marika Sawyer, Corey Deckler, Mary Beth Minthorn, Rhys Thomas, Cara Masline, Ravi Nandan",Eli Bolin,7.3,4150.0,/rP8knLNDHN6VlUi89nWuqaWUdoo.jpg,https://image.tmdb.org/t/p/original//rP8knLNDHN6VlUi89nWuqaWUdoo.jpg,0.0,0.0,2019,https://www.imdb.com/title/tt11318624/,https://image.tmdb.org/t/p/w500/rP8knLNDHN6VlUi89nWuqaWUdoo.jpg
666277,Past Lives,7.7,1918.0,Released,2023-06-02,28126646.0,106.0,12000000.0,tt13238346,en,Past Lives,"After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life.",10.3222,,"Drama, Romance","A24, Killer Films, 2AM, CJ ENM","South Korea, United States of America","English, 한국어/조선말","Choi Yoon-seo, Kristen Sieh, John Magaro, Teo Yoo, Yoon Ji-hye, Jojo T. Gibbs, Hwang Seung-eon, Jack Alberts, Isaac Powell, Seo Yeon-woo, Choi Won-young, Chase Sui Wonders, Conrad Schott, Oge Agulué, An Min-young, Park Jun-hyuk, Emily Cass McDonnell, Moon Seung-ah, Jane Yubin Kim, Shin Hee-cheol, Greta Lee, Song Noo-ri, Yim Seung-min, Chang Ki-ha, Federico Rodriguez, Jin Si-ah",Celine Song,Shabier Kirchner,Celine Song,"Christine D'Souza Gelb, Pamela Koffler, Celine Song, Taylor Shung, Miky Lee, Christine Vachon, David Hinojosa, Jerry Kyoungboum Ko, Kang Ho-sung","Daniel Rossen, Christopher Bear",7.8,152888.0,/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg,https://image.tmdb.org/t/p/original//rzO71VFu7CpJMfF5TQNMj0d1lSV.jpg,16126646.0,134.38871666666668,2023,https://www.imdb.com/title/tt13238346/,https://image.tmdb.org/t/p/w500/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg
675929,Whitmer Thomas: The Golden One,8.0,2.0,Released,2020-02-22,0.0,63.0,0.0,tt11736170,en,Whitmer Thomas: The Golden One,"Thomas reflects on his Alabama childhood and his identity as an “aging emo kid” in LA through stories and songs on topics like dating, drinking, family and his mom’s legacy.",2.916,,"Comedy, Documentary","A24, HBO Films",,,"Whitmer Thomas, Clay Tatum","Whitmer Thomas, Clay Tatum",,,"Bo Burnham, Ravi Nandan, Ted Speaker, Olivia Gerke, Christopher Storer, Inman Young, Alli Reich, Mary Beth Minthorn",,6.5,217.0,/wR9xAXKPKqPRpDGYV5imuqlUjbq.jpg,https://image.tmdb.org/t/p/original//wR9xAXKPKqPRpDGYV5imuqlUjbq.jpg,0.0,0.0,2020,https://www.imdb.com/title/tt11736170/,https://image.tmdb.org/t/p/w500/wR9xAXKPKqPRpDGYV5imuqlUjbq.jpg
681606,"NYC, 1981",0.0,0.0,Released,2015-01-29,0.0,6.0,0.0,tt13206992,en,"NYC, 1981","A24 and A MOST VIOLENT YEAR present NYC, 1981. An original short documentary featuring stories from one of the most dangerous years on record for New York City.  Featuring Guardian Angels founder Curtis Sliwa, performance artist and former Warhol Factory fixture Penny Arcade, actress Johnnie Mae, Harlem street-style legend Dapper Dan, auto body shop owner Nick Rosello, and trucking union rep Wayne Walsh.",0.606,A24 and A MOST VIOLENT YEAR present,Documentary,A24,United States of America,English,"Dapper Dan, Wayne Walsh, Johnnie Mae, Curtis Sliwa, Penny Arcade, Nick Rosello",Austin Peters,Eric Yue,,"Zoe Beyer, Daniel Dewes",,7.2,12.0,/oOOUADaYXxuWRaN0ItwzyTgecvM.jpg,https://image.tmdb.org/t/p/original//oOOUADaYXxuWRaN0ItwzyTgecvM.jpg,0.0,0.0,2015,https://www.imdb.com/title/tt13206992/,https://image.tmdb.org/t/p/w500/oOOUADaYXxuWRaN0ItwzyTgecvM.jpg
691422,When You Finish Saving the World,5.9,101.0,Released,2023-01-20,0.0,88.0,0.0,tt12121582,en,When You Finish Saving the World,"Evelyn and her oblivious son Ziggy seek out replacements for each other. As Evelyn tries to parent an unassuming teenager at her shelter, Ziggy fumbles through his pursuit of a brilliant young woman at school.",1.0975,,"Drama, Comedy","Fruit Tree, A24",United States of America,"English, Español","Julianne Moore, Jeanette Aguilar Harris, Finn Wolfhard, Mimi Fletcher, Alisha Boe, Annacheska Brown, Billy Bryk, Calhoun Koenig, Felipe Jeantete, DezBaa', Jordyn Aurora Aquino, Monica Sanchez, Sara Anne, Jack Justice, Eléonore Hendricks, Laura Love Tode, Kenneth McGlothin, Colin Miller, Catherine Haun, Jay O. Sanders, Marika Rose Sayers, Adrian Mackenzie",Jesse Eisenberg,Benjamin Loeb,Jesse Eisenberg,"Dave McCary, Ali Herting, Emma Stone, Becky Glupczynski",Emile Mosseri,5.6,5482.0,/pZyeoBDQJFPGfd0Mu8XIElGBjZz.jpg,https://image.tmdb.org/t/p/original//pZyeoBDQJFPGfd0Mu8XIElGBjZz.jpg,0.0,0.0,2023,https://www.imdb.com/title/tt12121582/,https://image.tmdb.org/t/p/w500/pZyeoBDQJFPGfd0Mu8XIElGBjZz.jpg
703754,Eric Andre: Legalize Everything,6.1,48.0,Released,2020-06-23,0.0,52.0,0.0,tt12327104,en,Eric Andre: Legalize Everything,"Comedian Eric Andre presents his very first Netflix original stand-up special. Taking the stage in New Orleans, Andre breaks the boundaries of comedy as he critiques the war on drugs, the war on sex, and the war on fart jokes!",4.174,,Comedy,"Sunset Rose Pictures, A24",United States of America,English,Eric André,Eric Notarnicola,Ashley Connor,Eric André,"Mike Rosenstein, Eric André, JP Hasson, Ravi Nandan, Alli Reich, Nathan Reinhart, Inman Young",,6.2,2752.0,/nM7vR5AXKFO3KMNKp903YNqhbGz.jpg,https://image.tmdb.org/t/p/original//nM7vR5AXKFO3KMNKp903YNqhbGz.jpg,0.0,0.0,2020,https://www.imdb.com/title/tt12327104/,https://image.tmdb.org/t/p/w500/epCjHq5yefl7h3cKaOJgexc0AMY.jpg
717980,Sharper,6.9,586.0,Released,2023-02-10,0.0,115.0,0.0,tt12573454,en,Sharper,"A small, wealthy family in New York City gets progressively torn apart by secrets, lies, and the theft that orchestrates all of it.",5.0573,Read between the lies.,"Thriller, Crime, Drama","A24, Picturestart, fortysixty, G&T Productions",United States of America,English,"Darren Goldstein, David Pittu, Quincy Dunn-Baker, Giullian Yao Gioiello, Lucy Taylor, Sebastian Stan, Justice Smith, Kerry Flanagan, Hannah Dunne, Julianne Moore, Briana Middleton, John Lithgow, Phillip Johnson Richardson",Benjamin Caron,Charlotte Bruus Christensen,"Brian Gatewood, Alessandro Tanaka","Erik Feig, Amy Herman, Brian Gatewood, Jessica Switch, Bart Freundlich, Alessandro Tanaka, Julia Hammer, Julianne Moore",Clint Mansell,6.7,35752.0,/tq8x5F17q95T1j0up5rpzXFAylN.jpg,https://image.tmdb.org/t/p/original//tq8x5F17q95T1j0up5rpzXFAylN.jpg,0.0,0.0,2023,https://www.imdb.com/title/tt12573454/,https://image.tmdb.org/t/p/w500/tq8x5F17q95T1j0up5rpzXFAylN.jpg
722815,Strasbourg 1518,5.8,29.0,Released,2020-07-20,0.0,10.0,0.0,tt12748016,en,Strasbourg 1518,"Inspired by a powerful involuntary mania which took hold of citizens in the city of Strasbourg just over five hundred years ago, this film is a collaboration in isolation with some of the greatest dancers working today.",3.311,"The minds of the choreomaniacs were drawn inwards, tossed about on the violent seas of their deepest fears.",Music,"Academy Films, BBC Film, BBC Arts, Artangel Media, A24",United Kingdom,English,"Germaine Acogny, Nazareth Panadero, Oleg Stepanov, Ditta Miranda Jasjfi, Kaori Ito, Jamila Johnson-Small, Botis Seva, Tsai-Chin Yu, Andrey Berezin",Jonathan Glazer,Darius Khondji,Jonathan Glazer,"Alistair Spalding, Emma Cahusac, Medb Riordan, Bugs Hartley, Rose Garnett, Simon Cooper, Michael Morris",Mica Levi,6.0,1049.0,/uMKUZOtfjcWqOzWSJZoK24kctg.jpg,https://image.tmdb.org/t/p/original//uMKUZOtfjcWqOzWSJZoK24kctg.jpg,0.0,0.0,2020,https://www.imdb.com/title/tt12748016/,https://image.tmdb.org/t/p/w500/uMKUZOtfjcWqOzWSJZoK24kctg.jpg
